Template version:,1.0.1,"Please see the ""My data sets"" tab at www.pals.unsw.edu.au for detailed instructions on how to use this template. Meta data for this site can be entered when uploading",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
local date,local hour-of-day,SW downward,SWdown FLAG,LW downward,LW down FLAG,Air Temp,Air Temp FLAG,Rel humidity,RelHum FLAG,Windspeed,Windspeed FLAG,Rainfall,Rainf FLAG,Snowfall,Snowf FLAG,Air Pressure,Pressure FLAG,Ambient CO2 conc.,CO2air FLAG,Net Radiation,Rnet FLAG,SW upward,SWup FLAG,Latent heat,LatHeat FLAG,Sensible heat,SensHeat FLAG,NEE,NEE FLAG,SoilHeatFlux,SHFlux FLAG
24/02/2002,18.00,24.90,-9999,354.77,-9999,17.79,-9999,83.140000,-9999,2.07,-9999,0.00,-9999,-9999,-9999,876.00,-9999,-9999.00,-9999,-16.78,-9999,3.34,-9999,-10.76,-9999,-13.28,-9999,7.47,-9999,-9999,-9999
24/02/2002,19.00,0.00,-9999,350.26,-9999,17.27,-9999,82.960000,-9999,1.79,-9999,0.00,-9999,-9999,-9999,876.00,-9999,-9999.00,-9999,-37.92,-9999,0.00,-9999,-3.82,-9999,-4.18,-9999,8.04,-9999,-9999,-9999
24/02/2002,20.00,0.00,-9999,344.33,-9999,16.63,-9999,83.160000,-9999,2.81,-9999,0.00,-9999,-9999,-9999,877.00,-9999,-9999.00,-9999,-58.67,-9999,0.00,-9999,-0.75,-9999,-17.04,-9999,7.79,-9999,-9999,-9999
24/02/2002,21.00,0.00,-9999,338.20,-9999,16.03,-9999,81.690000,-9999,2.23,-9999,0.00,-9999,-9999,-9999,877.00,-9999,-9999.00,-9999,-56.66,-9999,0.00,-9999,-2.49,-9999,-9.09,-9999,7.54,-9999,-9999,-9999
24/02/2002,22.00,0.00,-9999,337.74,-9999,15.86,-9999,79.040000,-9999,2.73,-9999,0.00,-9999,-9999,-9999,877.00,-9999,-9999.00,-9999,-54.19,-9999,0.00,-9999,-0.96,-9999,-15.85,-9999,7.33,-9999,-9999,-9999
24/02/2002,23.00,0.00,-9999,335.06,-9999,15.49,-9999,78.260000,-9999,2.84,-9999,0.00,-9999,-9999,-9999,876.00,-9999,-9999.00,-9999,-57.36,-9999,0.00,-9999,-0.60,-9999,-17.39,-9999,7.16,-9999,-9999,-9999
25/02/2002,0.00,0.00,-9999,329.82,-9999,14.99,-9999,78.370000,-9999,2.58,-9999,0.00,-9999,-9999,-9999,876.00,-9999,-9999.00,-9999,-57.34,-9999,0.00,-9999,-1.44,-9999,-13.79,-9999,7.01,-9999,-9999,-9999
25/02/2002,1.00,0.00,-9999,326.92,-9999,14.49,-9999,79.640000,-9999,2.20,-9999,0.00,-9999,-9999,-9999,876.00,-9999,-9999.00,-9999,-52.77,-9999,0.00,-9999,-2.60,-9999,-8.80,-9999,6.88,-9999,-9999,-9999
25/02/2002,2.00,0.00,-9999,326.80,-9999,14.44,-9999,80.080000,-9999,2.54,-9999,0.00,-9999,-9999,-9999,876.00,-9999,-9999.00,-9999,-47.75,-9999,0.00,-9999,-1.63,-9999,-13.51,-9999,6.78,-9999,-9999,-9999
25/02/2002,3.00,0.00,-9999,328.07,-9999,14.62,-9999,79.770000,-9999,3.32,-9999,0.00,-9999,-9999,-9999,876.00,-9999,-9999.00,-9999,-38.92,-9999,0.00,-9999,0.78,-9999,-22.83,-9999,6.71,-9999,-9999,-9999
25/02/2002,4.00,0.00,-9999,338.57,-9999,14.36,-9999,82.670000,-9999,2.93,-9999,0.00,-9999,-9999,-9999,876.00,-9999,-9999.00,-9999,-27.85,-9999,0.00,-9999,-0.58,-9999,-18.00,-9999,6.68,-9999,-9999,-9999
25/02/2002,5.00,1.99,-9999,339.97,-9999,14.17,-9999,85.680000,-9999,3.32,-9999,0.00,-9999,-9999,-9999,876.00,-9999,-9999.00,-9999,-19.17,-9999,0.91,-9999,-6.81,-9999,1.51,-9999,6.61,-9999,-9999,-9999
25/02/2002,6.00,25.74,-9999,343.68,-9999,14.02,-9999,89.320000,-9999,3.09,-9999,0.00,-9999,-9999,-9999,876.00,-9999,-9999.00,-9999,2.75,-9999,3.53,-9999,4.23,-9999,10.78,-9999,5.82,-9999,-9999,-9999
25/02/2002,7.00,113.35,-9999,359.95,-9999,14.14,-9999,94.950000,-9999,2.27,-9999,0.00,-9999,-9999,-9999,877.00,-9999,-9999.00,-9999,76.85,-9999,14.04,-9999,32.54,-9999,36.09,-9999,2.90,-9999,-9999,-9999
25/02/2002,8.00,164.98,-9999,367.34,-9999,14.48,-9999,98.340000,-9999,1.70,-9999,0.00,-9999,-9999,-9999,877.00,-9999,-9999.00,-9999,124.45,-9999,19.02,-9999,54.45,-9999,54.66,-9999,1.27,-9999,-9999,-9999
25/02/2002,9.00,179.05,-9999,374.91,-9999,15.01,-9999,99.040000,-9999,1.65,-9999,0.00,-9999,-9999,-9999,877.00,-9999,-9999.00,-9999,140.01,-9999,19.26,-9999,68.53,-9999,62.24,-9999,0.96,-9999,-9999,-9999
25/02/2002,10.00,120.65,-9999,371.66,-9999,14.32,-9999,100.000000,-9999,2.38,-9999,1.80,-9999,-9999,-9999,877.00,-9999,-9999.00,-9999,95.77,-9999,13.07,-9999,55.76,-9999,44.60,-9999,3.08,-9999,-9999,-9999
25/02/2002,11.00,198.43,-9999,367.70,-9999,13.84,-9999,100.000000,-9999,1.33,-9999,0.20,-9999,-9999,-9999,877.00,-9999,-9999.00,-9999,150.56,-9999,20.08,-9999,81.79,-9999,66.55,-9999,0.42,-9999,-9999,-9999
25/02/2002,12.00,136.50,-9999,367.90,-9999,13.81,-9999,100.000000,-9999,2.11,-9999,0.40,-9999,-9999,-9999,876.00,-9999,-9999.00,-9999,104.28,-9999,13.82,-9999,61.96,-9999,44.43,-9999,2.64,-9999,-9999,-9999
25/02/2002,13.00,93.47,-9999,364.10,-9999,13.36,-9999,100.000000,-9999,2.18,-9999,1.60,-9999,-9999,-9999,876.00,-9999,-9999.00,-9999,70.27,-9999,8.74,-9999,49.35,-9999,32.41,-9999,4.11,-9999,-9999,-9999
25/02/2002,14.00,139.57,-9999,362.59,-9999,13.33,-9999,100.000000,-9999,1.43,-9999,1.40,-9999,-9999,-9999,876.00,-9999,-9999.00,-9999,102.45,-9999,14.35,-9999,67.59,-9999,46.03,-9999,2.48,-9999,-9999,-9999
25/02/2002,15.00,173.13,-9999,363.80,-9999,13.80,-9999,100.000000,-9999,1.24,-9999,0.20,-9999,-9999,-9999,875.00,-9999,-9999.00,-9999,128.73,-9999,17.99,-9999,81.64,-9999,56.55,-9999,1.38,-9999,-9999,-9999
25/02/2002,16.00,66.22,-9999,365.07,-9999,13.84,-9999,100.000000,-9999,1.74,-9999,0.00,-9999,-9999,-9999,875.00,-9999,-9999.00,-9999,41.77,-9999,7.68,-9999,40.16,-9999,20.81,-9999,5.09,-9999,-9999,-9999
25/02/2002,17.00,90.33,-9999,356.49,-9999,13.82,-9999,100.000000,-9999,1.41,-9999,0.00,-9999,-9999,-9999,875.00,-9999,-9999.00,-9999,58.99,-9999,10.99,-9999,40.82,-9999,22.46,-9999,4.23,-9999,-9999,-9999
25/02/2002,18.00,57.74,-9999,359.43,-9999,14.36,-9999,100.000000,-9999,1.41,-9999,0.00,-9999,-9999,-9999,875.00,-9999,-9999.00,-9999,14.36,-9999,9.39,-9999,21.70,-9999,8.21,-9999,5.32,-9999,-9999,-9999
25/02/2002,19.00,0.00,-9999,361.25,-9999,14.24,-9999,100.000000,-9999,1.21,-9999,0.00,-9999,-9999,-9999,875.00,-9999,-9999.00,-9999,-33.00,-9999,0.00,-9999,-5.44,-9999,1.97,-9999,7.19,-9999,-9999,-9999
25/02/2002,20.00,0.00,-9999,360.85,-9999,14.82,-9999,92.240000,-9999,0.71,-9999,0.00,-9999,-9999,-9999,875.00,-9999,-9999.00,-9999,-41.61,-9999,0.00,-9999,-7.07,-9999,10.91,-9999,7.04,-9999,-9999,-9999
25/02/2002,21.00,0.00,-9999,356.87,-9999,14.88,-9999,85.530000,-9999,1.88,-9999,0.00,-9999,-9999,-9999,875.00,-9999,-9999.00,-9999,-50.52,-9999,0.00,-9999,-3.80,-9999,-4.24,-9999,6.89,-9999,-9999,-9999
25/02/2002,22.00,0.00,-9999,353.27,-9999,14.67,-9999,82.380000,-9999,2.27,-9999,0.00,-9999,-9999,-9999,875.00,-9999,-9999.00,-9999,-52.55,-9999,0.00,-9999,-2.61,-9999,-9.51,-9999,6.73,-9999,-9999,-9999
25/02/2002,23.00,0.00,-9999,350.37,-9999,14.53,-9999,80.980000,-9999,1.99,-9999,0.00,-9999,-9999,-9999,874.00,-9999,-9999.00,-9999,-52.91,-9999,0.00,-9999,-3.48,-9999,-5.33,-9999,6.60,-9999,-9999,-9999
26/02/2002,0.00,0.00,-9999,348.61,-9999,14.21,-9999,81.440000,-9999,1.54,-9999,0.00,-9999,-9999,-9999,874.00,-9999,-9999.00,-9999,-49.80,-9999,0.00,-9999,-4.86,-9999,1.06,-9999,6.50,-9999,-9999,-9999
26/02/2002,1.00,0.00,-9999,346.90,-9999,13.89,-9999,81.850000,-9999,1.62,-9999,0.00,-9999,-9999,-9999,874.00,-9999,-9999.00,-9999,-41.64,-9999,0.00,-9999,-4.60,-9999,-1.15,-9999,6.41,-9999,-9999,-9999
26/02/2002,2.00,0.00,-9999,343.28,-9999,13.43,-9999,82.240000,-9999,2.17,-9999,0.00,-9999,-9999,-9999,873.00,-9999,-9999.00,-9999,-36.23,-9999,0.00,-9999,-2.87,-9999,-9.16,-9999,6.34,-9999,-9999,-9999
26/02/2002,3.00,0.00,-9999,335.09,-9999,13.14,-9999,83.620000,-9999,2.20,-9999,0.00,-9999,-9999,-9999,873.00,-9999,-9999.00,-9999,-34.05,-9999,0.00,-9999,-2.80,-9999,-9.61,-9999,6.28,-9999,-9999,-9999
26/02/2002,4.00,0.00,-9999,330.04,-9999,12.82,-9999,84.940000,-9999,1.98,-9999,0.00,-9999,-9999,-9999,873.00,-9999,-9999.00,-9999,-27.75,-9999,0.00,-9999,-3.43,-9999,-7.26,-9999,6.23,-9999,-9999,-9999
26/02/2002,5.00,0.00,-9999,331.26,-9999,12.82,-9999,83.990000,-9999,1.97,-9999,0.00,-9999,-9999,-9999,873.00,-9999,-9999.00,-9999,-22.77,-9999,0.00,-9999,-3.48,-9999,-7.39,-9999,6.18,-9999,-9999,-9999
26/02/2002,6.00,96.11,-9999,335.54,-9999,13.78,-9999,80.130000,-9999,1.66,-9999,0.00,-9999,-9999,-9999,874.00,-9999,-9999.00,-9999,35.14,-9999,23.92,-9999,24.69,-9999,22.90,-9999,2.79,-9999,-9999,-9999
26/02/2002,7.00,270.48,-9999,347.09,-9999,14.56,-9999,86.940000,-9999,1.70,-9999,0.00,-9999,-9999,-9999,874.00,-9999,-9999.00,-9999,183.25,-9999,39.75,-9999,83.04,-9999,87.72,-9999,-3.26,-9999,-9999,-9999
26/02/2002,8.00,340.20,-9999,360.91,-9999,14.36,-9999,100.000000,-9999,2.38,-9999,0.00,-9999,-9999,-9999,874.00,-9999,-9999.00,-9999,255.85,-9999,39.43,-9999,113.22,-9999,119.78,-9999,-5.46,-9999,-9999,-9999
26/02/2002,9.00,590.78,-9999,371.86,-9999,15.54,-9999,100.000000,-9999,2.05,-9999,0.00,-9999,-9999,-9999,874.00,-9999,-9999.00,-9999,462.14,-9999,64.00,-9999,186.31,-9999,219.82,-9999,-13.85,-9999,-9999,-9999
26/02/2002,10.00,868.75,-9999,382.69,-9999,16.84,-9999,96.400000,-9999,2.82,-9999,0.00,-9999,-9999,-9999,874.00,-9999,-9999.00,-9999,693.52,-9999,85.28,-9999,267.08,-9999,339.31,-9999,-23.07,-9999,-9999,-9999
26/02/2002,11.00,880.75,-9999,388.00,-9999,17.18,-9999,94.460000,-9999,3.09,-9999,0.20,-9999,-9999,-9999,873.00,-9999,-9999.00,-9999,695.23,-9999,85.90,-9999,277.12,-9999,337.33,-9999,-23.01,-9999,-9999,-9999
26/02/2002,12.00,1023.00,-9999,391.36,-9999,17.77,-9999,92.660000,-9999,3.15,-9999,0.00,-9999,-9999,-9999,873.00,-9999,-9999.00,-9999,822.04,-9999,99.63,-9999,345.69,-9999,414.85,-9999,-27.32,-9999,-9999,-9999
26/02/2002,13.00,988.50,-9999,390.37,-9999,18.13,-9999,89.790000,-9999,3.63,-9999,0.00,-9999,-9999,-9999,873.00,-9999,-9999.00,-9999,799.77,-9999,100.53,-9999,342.10,-9999,392.49,-9999,-25.59,-9999,-9999,-9999
26/02/2002,14.00,797.30,-9999,387.28,-9999,18.34,-9999,87.190000,-9999,3.32,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,639.48,-9999,83.07,-9999,283.38,-9999,280.43,-9999,-18.93,-9999,-9999,-9999
26/02/2002,15.00,678.85,-9999,379.96,-9999,18.54,-9999,84.620000,-9999,3.59,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,525.70,-9999,75.88,-9999,213.08,-9999,187.54,-9999,-14.93,-9999,-9999,-9999
26/02/2002,16.00,419.88,-9999,373.30,-9999,18.31,-9999,84.450000,-9999,3.70,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,295.93,-9999,52.36,-9999,84.35,-9999,67.00,-9999,-6.02,-9999,-9999,-9999
26/02/2002,17.00,201.63,-9999,365.39,-9999,17.69,-9999,87.060000,-9999,2.86,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,92.76,-9999,28.84,-9999,5.40,-9999,-4.52,-9999,1.34,-9999,-9999,-9999
26/02/2002,18.00,41.58,-9999,345.14,-9999,17.02,-9999,88.730000,-9999,1.94,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,-34.70,-9999,5.91,-9999,-20.97,-9999,-28.22,-9999,6.64,-9999,-9999,-9999
26/02/2002,19.00,0.00,-9999,336.74,-9999,16.10,-9999,88.170000,-9999,2.53,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,-58.84,-9999,0.00,-9999,-1.67,-9999,-13.39,-9999,7.77,-9999,-9999,-9999
26/02/2002,20.00,0.00,-9999,333.70,-9999,15.71,-9999,86.300000,-9999,3.07,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,-55.85,-9999,0.00,-9999,-0.06,-9999,-20.33,-9999,7.51,-9999,-9999,-9999
26/02/2002,21.00,0.00,-9999,331.75,-9999,15.56,-9999,84.220000,-9999,3.19,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,-57.33,-9999,0.00,-9999,0.33,-9999,-21.98,-9999,7.30,-9999,-9999,-9999
26/02/2002,22.00,0.00,-9999,330.98,-9999,15.56,-9999,81.590000,-9999,3.16,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,-56.92,-9999,0.00,-9999,0.26,-9999,-21.58,-9999,7.13,-9999,-9999,-9999
26/02/2002,23.00,0.00,-9999,329.99,-9999,15.45,-9999,81.620000,-9999,3.43,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,-57.11,-9999,0.00,-9999,1.09,-9999,-25.08,-9999,7.00,-9999,-9999,-9999
27/02/2002,0.00,0.00,-9999,329.64,-9999,15.58,-9999,80.970000,-9999,2.99,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,-58.87,-9999,0.00,-9999,-0.41,-9999,-19.18,-9999,6.89,-9999,-9999,-9999
27/02/2002,1.00,0.00,-9999,328.66,-9999,15.71,-9999,77.250000,-9999,2.13,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,-57.52,-9999,0.00,-9999,-3.13,-9999,-6.28,-9999,6.79,-9999,-9999,-9999
27/02/2002,2.00,0.00,-9999,325.53,-9999,15.26,-9999,77.240000,-9999,2.88,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,-55.91,-9999,0.00,-9999,-0.68,-9999,-17.56,-9999,6.69,-9999,-9999,-9999
27/02/2002,3.00,0.00,-9999,323.40,-9999,14.97,-9999,77.090000,-9999,2.81,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,-53.50,-9999,0.00,-9999,-0.91,-9999,-16.58,-9999,6.60,-9999,-9999,-9999
27/02/2002,4.00,0.00,-9999,336.74,-9999,14.82,-9999,79.530000,-9999,3.49,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,-26.60,-9999,0.00,-9999,1.26,-9999,-24.26,-9999,6.54,-9999,-9999,-9999
27/02/2002,5.00,0.00,-9999,335.92,-9999,14.51,-9999,87.220000,-9999,3.34,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,-8.35,-9999,0.00,-9999,0.48,-9999,-21.32,-9999,6.57,-9999,-9999,-9999
27/02/2002,6.00,14.54,-9999,329.39,-9999,14.19,-9999,93.670000,-9999,3.29,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,2.49,-9999,2.36,-9999,-10.73,-9999,-6.31,-9999,6.13,-9999,-9999,-9999
27/02/2002,7.00,116.99,-9999,360.94,-9999,14.00,-9999,100.000000,-9999,3.77,-9999,0.40,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,81.69,-9999,14.86,-9999,1.90,-9999,2.00,-9999,2.69,-9999,-9999,-9999
27/02/2002,8.00,287.80,-9999,365.59,-9999,14.72,-9999,100.000000,-9999,4.01,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,207.18,-9999,34.33,-9999,40.28,-9999,34.89,-9999,-3.01,-9999,-9999,-9999
27/02/2002,9.00,683.55,-9999,376.51,-9999,16.43,-9999,98.790000,-9999,3.97,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,502.53,-9999,75.80,-9999,186.06,-9999,192.23,-9999,-16.32,-9999,-9999,-9999
27/02/2002,10.00,875.50,-9999,387.15,-9999,17.91,-9999,88.890000,-9999,4.25,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,680.38,-9999,88.43,-9999,271.75,-9999,308.83,-9999,-22.39,-9999,-9999,-9999
27/02/2002,11.00,986.50,-9999,392.43,-9999,18.44,-9999,85.860000,-9999,4.21,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,778.18,-9999,95.90,-9999,318.21,-9999,388.88,-9999,-25.72,-9999,-9999,-9999
27/02/2002,12.00,863.25,-9999,393.26,-9999,18.76,-9999,80.230000,-9999,4.58,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,687.74,-9999,87.88,-9999,241.59,-9999,337.99,-9999,-20.81,-9999,-9999,-9999
27/02/2002,13.00,979.75,-9999,382.66,-9999,19.17,-9999,66.520000,-9999,5.09,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,781.52,-9999,100.53,-9999,221.93,-9999,436.22,-9999,-24.42,-9999,-9999,-9999
27/02/2002,14.00,840.75,-9999,374.73,-9999,19.09,-9999,62.740000,-9999,5.32,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,644.84,-9999,88.93,-9999,157.07,-9999,363.10,-9999,-19.74,-9999,-9999,-9999
27/02/2002,15.00,646.20,-9999,364.86,-9999,18.75,-9999,60.900000,-9999,4.94,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,459.39,-9999,75.45,-9999,115.22,-9999,232.72,-9999,-13.31,-9999,-9999,-9999
27/02/2002,16.00,439.38,-9999,350.44,-9999,18.07,-9999,57.970000,-9999,4.07,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,245.78,-9999,60.39,-9999,68.67,-9999,115.22,-9999,-6.50,-9999,-9999,-9999
27/02/2002,17.00,214.00,-9999,338.89,-9999,17.38,-9999,56.320000,-9999,2.97,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,61.81,-9999,37.48,-9999,10.09,-9999,22.11,-9999,0.88,-9999,-9999,-9999
27/02/2002,18.00,45.97,-9999,319.66,-9999,16.30,-9999,57.420000,-9999,2.72,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,-57.78,-9999,7.42,-9999,-29.57,-9999,-15.58,-9999,6.28,-9999,-9999,-9999
27/02/2002,19.00,0.00,-9999,311.53,-9999,14.90,-9999,62.820000,-9999,3.02,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,-83.35,-9999,0.00,-9999,0.90,-9999,-20.87,-9999,7.48,-9999,-9999,-9999
27/02/2002,20.00,0.00,-9999,305.60,-9999,14.25,-9999,59.940000,-9999,1.58,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,-81.44,-9999,0.00,-9999,-3.50,-9999,1.55,-9999,7.15,-9999,-9999,-9999
27/02/2002,21.00,0.00,-9999,305.72,-9999,14.34,-9999,58.490000,-9999,1.64,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,-79.87,-9999,0.00,-9999,-3.59,-9999,1.47,-9999,6.88,-9999,-9999,-9999
27/02/2002,22.00,0.00,-9999,303.44,-9999,13.98,-9999,58.350000,-9999,1.21,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,-80.14,-9999,0.00,-9999,-5.01,-9999,9.09,-9999,6.65,-9999,-9999,-9999
27/02/2002,23.00,0.00,-9999,301.13,-9999,13.69,-9999,57.980000,-9999,1.75,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,-79.11,-9999,0.00,-9999,-3.46,-9999,0.11,-9999,6.46,-9999,-9999,-9999
28/02/2002,0.00,0.00,-9999,294.31,-9999,12.29,-9999,62.670000,-9999,3.28,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,-71.70,-9999,0.00,-9999,1.38,-9999,-23.84,-9999,6.31,-9999,-9999,-9999
28/02/2002,1.00,0.00,-9999,288.58,-9999,10.89,-9999,68.300000,-9999,3.30,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,-67.04,-9999,0.00,-9999,1.34,-9999,-23.30,-9999,6.18,-9999,-9999,-9999
28/02/2002,2.00,0.00,-9999,286.77,-9999,10.15,-9999,73.310000,-9999,3.39,-9999,0.00,-9999,-9999,-9999,870.00,-9999,-9999.00,-9999,-67.02,-9999,0.00,-9999,1.50,-9999,-24.05,-9999,6.08,-9999,-9999,-9999
28/02/2002,3.00,0.00,-9999,294.00,-9999,9.90,-9999,76.050000,-9999,2.83,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,-65.96,-9999,0.00,-9999,-0.21,-9999,-17.23,-9999,6.00,-9999,-9999,-9999
28/02/2002,4.00,0.00,-9999,289.41,-9999,9.43,-9999,79.090000,-9999,2.52,-9999,0.00,-9999,-9999,-9999,870.00,-9999,-9999.00,-9999,-59.39,-9999,0.00,-9999,-1.06,-9999,-13.16,-9999,5.92,-9999,-9999,-9999
28/02/2002,5.00,0.00,-9999,289.14,-9999,9.16,-9999,80.260000,-9999,2.51,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,-45.94,-9999,0.00,-9999,-1.12,-9999,-12.38,-9999,5.85,-9999,-9999,-9999
28/02/2002,6.00,88.64,-9999,304.48,-9999,9.33,-9999,82.200000,-9999,2.21,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,3.83,-9999,19.54,-9999,14.42,-9999,33.25,-9999,2.77,-9999,-9999,-9999
28/02/2002,7.00,283.92,-9999,313.70,-9999,10.21,-9999,88.900000,-9999,3.53,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,174.14,-9999,41.19,-9999,55.93,-9999,108.40,-9999,-3.86,-9999,-9999,-9999
28/02/2002,8.00,413.58,-9999,331.25,-9999,10.98,-9999,100.000000,-9999,3.95,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,287.75,-9999,51.03,-9999,91.18,-9999,155.14,-9999,-8.04,-9999,-9999,-9999
28/02/2002,9.00,421.30,-9999,342.48,-9999,11.56,-9999,100.000000,-9999,4.24,-9999,0.00,-9999,-9999,-9999,872.00,-9999,-9999.00,-9999,298.07,-9999,57.43,-9999,105.03,-9999,133.00,-9999,-8.00,-9999,-9999,-9999
28/02/2002,10.00,621.10,-9999,349.70,-9999,12.41,-9999,98.040000,-9999,4.62,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,456.50,-9999,70.38,-9999,160.17,-9999,213.17,-9999,-14.52,-9999,-9999,-9999
28/02/2002,11.00,697.55,-9999,353.67,-9999,13.21,-9999,90.110000,-9999,4.18,-9999,0.00,-9999,-9999,-9999,871.00,-9999,-9999.00,-9999,513.15,-9999,76.26,-9999,186.80,-9999,243.22,-9999,-16.76,-9999,-9999,-9999
28/02/2002,12.00,479.48,-9999,345.16,-9999,13.00,-9999,75.690000,-9999,3.97,-9999,0.00,-9999,-9999,-9999,870.00,-9999,-9999.00,-9999,346.47,-9999,55.13,-9999,136.21,-9999,147.32,-9999,-9.10,-9999,-9999,-9999
28/02/2002,13.00,558.42,-9999,335.71,-9999,12.87,-9999,66.100000,-9999,3.44,-9999,0.00,-9999,-9999,-9999,870.00,-9999,-9999.00,-9999,408.58,-9999,63.47,-9999,147.25,-9999,187.22,-9999,-11.76,-9999,-9999,-9999
28/02/2002,14.00,516.95,-9999,320.76,-9999,12.85,-9999,51.040000,-9999,3.58,-9999,0.00,-9999,-9999,-9999,869.00,-9999,-9999.00,-9999,364.10,-9999,58.53,-9999,124.97,-9999,196.18,-9999,-10.30,-9999,-9999,-9999
28/02/2002,15.00,182.38,-9999,326.48,-9999,11.85,-9999,64.580000,-9999,2.60,-9999,0.00,-9999,-9999,-9999,869.00,-9999,-9999.00,-9999,114.94,-9999,21.69,-9999,45.91,-9999,55.62,-9999,1.08,-9999,-9999,-9999
28/02/2002,16.00,184.95,-9999,320.61,-9999,11.08,-9999,71.500000,-9999,2.70,-9999,0.00,-9999,-9999,-9999,868.00,-9999,-9999.00,-9999,117.15,-9999,21.90,-9999,92.19,-9999,35.97,-9999,0.86,-9999,-9999,-9999
28/02/2002,17.00,125.95,-9999,312.01,-9999,10.52,-9999,74.750000,-9999,2.80,-9999,0.00,-9999,-9999,-9999,869.00,-9999,-9999.00,-9999,58.31,-9999,16.00,-9999,27.98,-9999,51.87,-9999,2.76,-9999,-9999,-9999
28/02/2002,18.00,38.45,-9999,301.78,-9999,9.44,-9999,75.410000,-9999,3.03,-9999,0.00,-9999,-9999,-9999,869.00,-9999,-9999.00,-9999,-33.69,-9999,6.08,-9999,11.19,-9999,-10.82,-9999,5.56,-9999,-9999,-9999
28/02/2002,19.00,0.00,-9999,293.91,-9999,8.51,-9999,75.290000,-9999,3.31,-9999,0.00,-9999,-9999,-9999,869.00,-9999,-9999.00,-9999,-68.04,-9999,0.00,-9999,1.81,-9999,-18.24,-9999,6.62,-9999,-9999,-9999
28/02/2002,20.00,0.00,-9999,291.94,-9999,8.30,-9999,72.950000,-9999,2.63,-9999,0.00,-9999,-9999,-9999,869.00,-9999,-9999.00,-9999,-63.41,-9999,0.00,-9999,0.04,-9999,-12.03,-9999,6.38,-9999,-9999,-9999
28/02/2002,21.00,0.00,-9999,291.63,-9999,8.13,-9999,72.470000,-9999,3.23,-9999,0.00,-9999,-9999,-9999,869.00,-9999,-9999.00,-9999,-61.60,-9999,0.00,-9999,1.46,-9999,-18.12,-9999,6.19,-9999,-9999,-9999
