Template version:,1.0.1,"Must be saved as .csv before uploading. Please see the ""My data sets"" tab at www.pals.unsw.edu.au for detailed instructions on how to use this template. Meta data for your site can be entered when uploading. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
local date,local hour-of-day,SW downward,SWdown FLAG,LW downward,LW down FLAG,Air Temp,Air Temp FLAG,Rel humidity,RelHum FLAG,Windspeed,Windspeed FLAG,Rainfall,Rainf FLAG,Snowfall,Snowf FLAG,Air Pressure,Pressure FLAG,Ambient CO2 conc.,CO2air FLAG,Net Radiation,Rnet FLAG,SW upward,SWup FLAG,Latent heat,LatHeat FLAG,Sensible heat,SensHeat FLAG,NEE,NEE FLAG,SoilHeatFlux,SHFlux FLAG
dd/mm/yyyy," real [0,24)",W/m2,"0 = obs, -9999 = unknown",W/m2,"0 = obs, -9999 = unknown",C,"0 = obs, -9999 = unknown",%,"0 = obs, -9999 = unknown",m/s,"0 = obs, -9999 = unknown",mm/time step,"0 = obs, -9999 = unknown",mm/time step,"0 = obs, -9999 = unknown",mb,"0 = obs, -9999 = unknown",ppmv,"0 = obs, -9999 = unknown",W/m2,"0 = obs, -9999 = unknown",W/m2,"0 = obs, -9999 = unknown",W/m2,"0 = obs, -9999 = unknown",W/m2,"0 = obs, -9999 = unknown",umol m-2 s-2,"0 = obs, -9999 = unknown",W/m2,"0 = obs, -9999 = unknown"
28/05/02,19,0,-9999,272.98,-9999,3.95,-9999,91.1,-9999,2.91,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-63.82,-9999,0,-9999,-1.91,-9999,-19.27,-9999,3.47,-9999,-7.68,-9999
28/05/02,20,0,-9999,272.87,-9999,4.01,-9999,89.22,-9999,2.97,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-63.15,-9999,0,-9999,-1.98,-9999,-19.87,-9999,3.43,-9999,-8.84,-9999
28/05/02,21,0,-9999,264.66,-9999,2.95,-9999,89.7,-9999,3.29,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-64.39,-9999,0,-9999,-1.01,-9999,-23.28,-9999,3.4,-9999,-9.5,-9999
28/05/02,22,0,-9999,262.12,-9999,2.58,-9999,87.32,-9999,2.77,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-35.43,-9999,0,-9999,-1.42,-9999,-13.99,-9999,3.38,-9999,-9.93,-9999
28/05/02,23,0,-9999,261.53,-9999,2.74,-9999,82.83,-9999,2.79,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-39.25,-9999,0,-9999,-1.37,-9999,-14.6,-9999,3.39,-9999,-9.78,-9999
29/05/02,0,0,-9999,260.15,-9999,2.56,-9999,82.46,-9999,2.45,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-66.12,-9999,0,-9999,-1.56,-9999,-15.07,-9999,3.38,-9999,-9.31,-9999
29/05/02,1,0,-9999,259.47,-9999,2.46,-9999,82.61,-9999,2.23,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-56.49,-9999,0,-9999,-1.74,-9999,-12.46,-9999,3.36,-9999,-9.56,-9999
29/05/02,2,0,-9999,258.22,-9999,2.23,-9999,83.17,-9999,2.54,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-67.35,-9999,0,-9999,-1.45,-9999,-16.07,-9999,3.34,-9999,-9.89,-9999
29/05/02,3,0,-9999,257.32,-9999,2.11,-9999,83.01,-9999,2.73,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-65.65,-9999,0,-9999,-1.28,-9999,-17.62,-9999,3.31,-9999,-10.32,-9999
29/05/02,4,0,-9999,257,-9999,2.15,-9999,81.43,-9999,1.97,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-68.48,-9999,0,-9999,-1.89,-9999,-10.82,-9999,3.29,-9999,-10.69,-9999
29/05/02,5,0,-9999,255.35,-9999,2.14,-9999,80.45,-9999,1.72,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-63.34,-9999,0,-9999,-2.03,-9999,-8.69,-9999,3.27,-9999,-11.02,-9999
29/05/02,6,0,-9999,255.28,-9999,2.37,-9999,77.41,-9999,2.12,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-64.85,-9999,0,-9999,-2.03,-9999,-11.73,-9999,3.25,-9999,-11.25,-9999
29/05/02,7,26.15,-9999,254.81,-9999,2.69,-9999,73.7,-9999,2.2,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-41.9,-9999,5.42,-9999,5.88,-9999,0,-9999,2.13,-9999,-11.4,-9999
29/05/02,8,118.18,-9999,260.39,-9999,3.39,-9999,69.69,-9999,1.85,-9999,0,-9999,-9999,-9999,876,-9999,-9999,-9999,34.78,-9999,15.98,-9999,2.45,-9999,0,-9999,-1.77,-9999,-11.37,-9999
29/05/02,9,197.5,-9999,266.4,-9999,4.01,-9999,68.62,-9999,2.54,-9999,0,-9999,-9999,-9999,876,-9999,-9999,-9999,100.8,-9999,25.26,-9999,25.79,-9999,9.5,-9999,-5.08,-9999,-10.66,-9999
29/05/02,10,298.15,-9999,269.67,-9999,4.55,-9999,67.51,-9999,3.37,-9999,0,-9999,-9999,-9999,876,-9999,-9999,-9999,173.03,-9999,36.44,-9999,50.16,-9999,47.32,-9999,-9.22,-9999,-7.63,-9999
29/05/02,11,461.38,-9999,270.19,-9999,5.12,-9999,66.27,-9999,3.17,-9999,0,-9999,-9999,-9999,876,-9999,-9999,-9999,286.08,-9999,57.54,-9999,76.99,-9999,152.7,-9999,-16,-9999,-3.18,-9999
29/05/02,12,437.27,-9999,274.22,-9999,5.85,-9999,63.01,-9999,2.22,-9999,0,-9999,-9999,-9999,876,-9999,-9999,-9999,273.51,-9999,51.78,-9999,82.73,-9999,173.5,-9999,-14.83,-9999,0.38,-9999
29/05/02,13,325.58,-9999,277.08,-9999,5.46,-9999,69.53,-9999,2.72,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,197.19,-9999,39.83,-9999,34.36,-9999,76.46,-9999,-10.01,-9999,2.41,-9999
29/05/02,14,218.93,-9999,279.56,-9999,5.23,-9999,76.1,-9999,2.65,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,114.17,-9999,27.64,-9999,12.7,-9999,42.74,-9999,-5.43,-9999,3.53,-9999
29/05/02,15,110.3,-9999,282.03,-9999,5.01,-9999,82.19,-9999,1.91,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,27.67,-9999,14.41,-9999,-2.44,-9999,14.19,-9999,-0.81,-9999,3.54,-9999
29/05/02,16,32.79,-9999,268.85,-9999,4.1,-9999,90.73,-9999,2.41,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-48.82,-9999,6.29,-9999,3.86,-9999,3.24,-9999,2.44,-9999,2.28,-9999
29/05/02,17,0,-9999,262.44,-9999,3.87,-9999,82.16,-9999,2.12,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-69.92,-9999,0,-9999,-1.43,-9999,-12.63,-9999,3.74,-9999,-0.49,-9999
29/05/02,18,0,-9999,260.19,-9999,4.07,-9999,72.47,-9999,2.74,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-72.45,-9999,0,-9999,-1.07,-9999,-18.61,-9999,3.64,-9999,-3.6,-9999
29/05/02,19,0,-9999,256.37,-9999,3.55,-9999,69.41,-9999,3.27,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-73.11,-9999,0,-9999,-0.04,-9999,-24.94,-9999,3.55,-9999,-6.16,-9999
29/05/02,20,0,-9999,258.09,-9999,3.66,-9999,70.69,-9999,3.07,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-63.98,-9999,0,-9999,-0.8,-9999,-20.92,-9999,3.48,-9999,-8.06,-9999
29/05/02,21,0,-9999,256.56,-9999,3.94,-9999,65.09,-9999,2.75,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-63.54,-9999,0,-9999,-1.41,-9999,-17.52,-9999,3.44,-9999,-9.09,-9999
29/05/02,22,0,-9999,261.16,-9999,4.35,-9999,70.58,-9999,2.22,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-71.1,-9999,0,-9999,-2.53,-9999,-12.35,-9999,3.4,-9999,-9.68,-9999
29/05/02,23,0,-9999,257.55,-9999,3.91,-9999,68.57,-9999,2.57,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-72.1,-9999,0,-9999,-2,-9999,-16.42,-9999,3.36,-9999,-10.3,-9999
30/05/02,0,0,-9999,259.05,-9999,2.93,-9999,83.49,-9999,2.62,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-73.14,-9999,0,-9999,-1.87,-9999,-17.27,-9999,3.32,-9999,-10.84,-9999
30/05/02,1,0,-9999,258.52,-9999,2.66,-9999,86,-9999,1.95,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-75.46,-9999,0,-9999,-2.23,-9999,-10.21,-9999,3.3,-9999,-11.24,-9999
30/05/02,2,0,-9999,257.67,-9999,2.69,-9999,83.64,-9999,1.8,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-77.38,-9999,0,-9999,-2.36,-9999,-8.48,-9999,3.28,-9999,-11.53,-9999
30/05/02,3,0,-9999,257.63,-9999,3.07,-9999,78.6,-9999,1.91,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-77.13,-9999,0,-9999,-2.57,-9999,-9.22,-9999,3.25,-9999,-11.77,-9999
30/05/02,4,0,-9999,257.25,-9999,3.33,-9999,74.6,-9999,1.97,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-78.67,-9999,0,-9999,-2.72,-9999,-9.42,-9999,3.23,-9999,-11.98,-9999
30/05/02,5,0,-9999,252.93,-9999,3.66,-9999,74.3,-9999,1.58,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-80.84,-9999,0,-9999,-3.11,-9999,-4.18,-9999,3.21,-9999,-12.18,-9999
30/05/02,6,0,-9999,252.64,-9999,3.71,-9999,75.29,-9999,0.41,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-82.8,-9999,0,-9999,-3.03,-9999,9.62,-9999,3.19,-9999,-12.36,-9999
30/05/02,7,47.44,-9999,253.83,-9999,3.88,-9999,74.38,-9999,1.22,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-58.39,-9999,17.35,-9999,-1.06,-9999,0,-9999,1.15,-9999,-12.55,-9999
30/05/02,8,212.68,-9999,256.1,-9999,3.94,-9999,76.25,-9999,1.96,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,57.42,-9999,37.4,-9999,14.19,-9999,18.56,-9999,-5.89,-9999,-12.65,-9999
30/05/02,9,371.73,-9999,261.58,-9999,4.29,-9999,75.11,-9999,2.09,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,191.61,-9999,50.23,-9999,55.52,-9999,73.51,-9999,-12.64,-9999,-12.44,-9999
30/05/02,10,491.5,-9999,266.92,-9999,5.18,-9999,68.62,-9999,2.38,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,291.27,-9999,60.35,-9999,101.1,-9999,183.7,-9999,-17.67,-9999,-11.92,-9999
30/05/02,11,556.03,-9999,272.7,-9999,6.19,-9999,63.94,-9999,2.13,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,347.99,-9999,66.17,-9999,122,-9999,255,-9999,-20.3,-9999,-10.03,-9999
30/05/02,12,561.08,-9999,276.35,-9999,6.49,-9999,65.87,-9999,2.31,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,357.01,-9999,65.08,-9999,172.7,-9999,192.5,-9999,-20.33,-9999,-5.25,-9999
30/05/02,13,504.08,-9999,277.3,-9999,6.5,-9999,68.83,-9999,2.83,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,314.79,-9999,60.43,-9999,101.7,-9999,169.9,-9999,-17.8,-9999,-1.64,-9999
30/05/02,14,175.88,-9999,285.64,-9999,6.12,-9999,72.59,-9999,3.07,-9999,0,-9999,-9999,-9999,873,-9999,-9999,-9999,224.3,-9999,52.72,-9999,80.19,-9999,167.5,-9999,-3.8,-9999,-0.74,-9999
30/05/02,15,224.55,-9999,268.85,-9999,5.36,-9999,71.52,-9999,3.65,-9999,0,-9999,-9999,-9999,873,-9999,-9999,-9999,98.03,-9999,38.92,-9999,64.61,-9999,94.1,-9999,-5.86,-9999,-0.59,-9999
30/05/02,16,64.5,-9999,267.48,-9999,4.39,-9999,76.76,-9999,2.7,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-38.2,-9999,20.03,-9999,6.45,-9999,16.59,-9999,0.92,-9999,-0.87,-9999
30/05/02,17,0,-9999,251.33,-9999,3.31,-9999,77.14,-9999,2.49,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-81.96,-9999,0,-9999,-1.17,-9999,-17.16,-9999,3.58,-9999,-2.79,-9999
30/05/02,18,0,-9999,249.1,-9999,3.25,-9999,70.93,-9999,2.77,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-83.22,-9999,0,-9999,-0.97,-9999,-20.49,-9999,3.48,-9999,-5.57,-9999
30/05/02,19,0,-9999,249.35,-9999,3.16,-9999,69.95,-9999,2.7,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-82.23,-9999,0,-9999,-1.28,-9999,-19.29,-9999,3.4,-9999,-7.87,-9999
30/05/02,20,0,-9999,252.46,-9999,2.84,-9999,77.38,-9999,2.82,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-81.56,-9999,0,-9999,-1.36,-9999,-20.84,-9999,3.35,-9999,-9.27,-9999
30/05/02,21,0,-9999,250.45,-9999,2.86,-9999,75.72,-9999,2.41,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-81.44,-9999,0,-9999,-1.92,-9999,-15.44,-9999,3.3,-9999,-10.25,-9999
30/05/02,22,0,-9999,250.19,-9999,3.63,-9999,65.41,-9999,1.55,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-81.21,-9999,0,-9999,-2.84,-9999,-4.26,-9999,3.26,-9999,-10.93,-9999
30/05/02,23,0,-9999,245.71,-9999,4.2,-9999,53.42,-9999,0.63,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-84.59,-9999,0,-9999,-3.3,-9999,8.35,-9999,3.23,-9999,-11.43,-9999
31/05/02,0,0,-9999,245.41,-9999,3.69,-9999,57.12,-9999,1.66,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-84.07,-9999,0,-9999,-2.91,-9999,-4.71,-9999,3.2,-9999,-11.81,-9999
31/05/02,1,0,-9999,248.01,-9999,3.38,-9999,64.4,-9999,2.2,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-82.3,-9999,0,-9999,-2.57,-9999,-12.07,-9999,3.18,-9999,-12.14,-9999
31/05/02,2,0,-9999,248.17,-9999,3.23,-9999,66.29,-9999,2.1,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-82.39,-9999,0,-9999,-2.66,-9999,-10.73,-9999,3.16,-9999,-12.43,-9999
31/05/02,3,0,-9999,245.07,-9999,3.36,-9999,59.69,-9999,1.18,-9999,0,-9999,-9999,-9999,873,-9999,-9999,-9999,-84.96,-9999,0,-9999,-3.1,-9999,1.34,-9999,3.14,-9999,-12.68,-9999
31/05/02,4,0,-9999,243.17,-9999,3.57,-9999,54.5,-9999,2.39,-9999,0,-9999,-9999,-9999,873,-9999,-9999,-9999,-82.51,-9999,0,-9999,-2.39,-9999,-14.51,-9999,3.13,-9999,-12.86,-9999
31/05/02,5,0,-9999,238.48,-9999,3.76,-9999,51.31,-9999,2.02,-9999,0,-9999,-9999,-9999,873,-9999,-9999,-9999,-83.9,-9999,0,-9999,-2.85,-9999,-9.13,-9999,3.11,-9999,-13.02,-9999
31/05/02,6,0,-9999,240.63,-9999,2.49,-9999,69.27,-9999,1.88,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-82.3,-9999,0,-9999,-2.63,-9999,-8.28,-9999,3.1,-9999,-13.14,-9999
31/05/02,7,47.35,-9999,244.32,-9999,2.25,-9999,78.46,-9999,1.82,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-64.72,-9999,17.58,-9999,2.58,-9999,17.77,-9999,1.05,-9999,-13.22,-9999
31/05/02,8,208.88,-9999,250.95,-9999,3.62,-9999,69.44,-9999,1.4,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,55.24,-9999,37.1,-9999,10.66,-9999,8.59,-9999,-5.91,-9999,-13.19,-9999
31/05/02,9,367.35,-9999,248.45,-9999,4.69,-9999,48.93,-9999,1.99,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,185.67,-9999,49.69,-9999,84.74,-9999,45.59,-9999,-12.72,-9999,-12.96,-9999
31/05/02,10,486.25,-9999,257.45,-9999,5.31,-9999,52.07,-9999,1.95,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,286.85,-9999,58.74,-9999,130.2,-9999,135.3,-9999,-17.78,-9999,-12.56,-9999
31/05/02,11,555.08,-9999,258.66,-9999,5.66,-9999,48.31,-9999,2.37,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,344.99,-9999,65.13,-9999,196.6,-9999,200.7,-9999,-20.66,-9999,-11.96,-9999
31/05/02,12,562.67,-9999,263.35,-9999,5.62,-9999,54.59,-9999,2.16,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,356.73,-9999,65.3,-9999,253,-9999,230.3,-9999,-20.85,-9999,-9.66,-9999
31/05/02,13,495.98,-9999,264.21,-9999,5.57,-9999,57.12,-9999,2.43,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,308.77,-9999,58.85,-9999,99.63,-9999,190.8,-9999,-17.88,-9999,-5.95,-9999
31/05/02,14,213.95,-9999,270.6,-9999,5.16,-9999,61.27,-9999,2.44,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,203.69,-9999,49.03,-9999,-48.74,-9999,150.4,-9999,-5.69,-9999,-3.92,-9999
31/05/02,15,216.27,-9999,266.63,-9999,4.95,-9999,71.28,-9999,2.24,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,94.04,-9999,38.38,-9999,34.52,-9999,100.8,-9999,-5.77,-9999,-3.01,-9999
31/05/02,16,58.82,-9999,270.06,-9999,3.95,-9999,85.71,-9999,2.07,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-41.93,-9999,17.65,-9999,-13.01,-9999,33.61,-9999,0.99,-9999,-2.71,-9999
31/05/02,17,0,-9999,252.4,-9999,2.38,-9999,93.4,-9999,1.85,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-68.24,-9999,0,-9999,-1.53,-9999,-10.51,-9999,3.46,-9999,-4.07,-9999
31/05/02,18,0,-9999,250.82,-9999,1.75,-9999,96.22,-9999,2.7,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-51.93,-9999,0,-9999,-1.07,-9999,-15.67,-9999,3.38,-9999,-6.41,-9999
31/05/02,19,0,-9999,249.64,-9999,1.21,-9999,98.31,-9999,3.04,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-42.85,-9999,0,-9999,-0.63,-9999,-16.64,-9999,3.32,-9999,-8.09,-9999
31/05/02,20,0,-9999,250.7,-9999,1.17,-9999,98.36,-9999,3.57,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-38.45,-9999,0,-9999,0,-9999,-19.51,-9999,3.28,-9999,-9.06,-9999
31/05/02,21,0,-9999,249.09,-9999,1.27,-9999,94.85,-9999,3.15,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-38.1,-9999,0,-9999,-0.7,-9999,-16.59,-9999,3.26,-9999,-9.65,-9999
31/05/02,22,0,-9999,247.86,-9999,1.85,-9999,82.38,-9999,3.88,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-41.64,-9999,0,-9999,0.64,-9999,-23.33,-9999,3.24,-9999,-9.98,-9999
31/05/02,23,0,-9999,244.8,-9999,1.98,-9999,75.8,-9999,4.66,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-49.06,-9999,0,-9999,3.4,-9999,-34.57,-9999,3.23,-9999,-10.04,-9999
1/06/02,0,0,-9999,248.75,-9999,1.72,-9999,87.58,-9999,4.27,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-47.14,-9999,0,-9999,1.48,-9999,-28.84,-9999,3.23,-9999,-9.95,-9999
1/06/02,1,0,-9999,249.6,-9999,1.79,-9999,88.06,-9999,5.24,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-46.27,-9999,0,-9999,4.94,-9999,-40.63,-9999,3.23,-9999,-9.77,-9999
1/06/02,2,0,-9999,249.04,-9999,1.6,-9999,89.33,-9999,5.58,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-66.15,-9999,0,-9999,6.65,-9999,-56.81,-9999,3.23,-9999,-9.51,-9999
1/06/02,3,0,-9999,248.03,-9999,1.51,-9999,88.53,-9999,4.71,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-55.13,-9999,0,-9999,2.95,-9999,-36.91,-9999,3.22,-9999,-9.48,-9999
1/06/02,4,0,-9999,247.59,-9999,1.84,-9999,82.77,-9999,4.77,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-71.77,-9999,0,-9999,3.3,-9999,-46.47,-9999,3.21,-9999,-9.5,-9999
1/06/02,5,0,-9999,241.13,-9999,1.17,-9999,85.44,-9999,4.44,-9999,0,-9999,-9999,-9999,874,-9999,-9999,-9999,-77.67,-9999,0,-9999,2.38,-9999,-42.94,-9999,3.19,-9999,-9.69,-9999
1/06/02,6,0,-9999,238.52,-9999,1.32,-9999,78.81,-9999,4.13,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-78.31,-9999,0,-9999,1.59,-9999,-38.49,-9999,3.16,-9999,-10.03,-9999
1/06/02,7,39.08,-9999,238.78,-9999,1.31,-9999,78.41,-9999,4.37,-9999,0,-9999,-9999,-9999,875,-9999,-9999,-9999,-61.45,-9999,12.77,-9999,8.19,-9999,-2.36,-9999,1.48,-9999,-10.38,-9999
1/06/02,8,205.25,-9999,245.95,-9999,2.06,-9999,78.17,-9999,5.34,-9999,0,-9999,-9999,-9999,876,-9999,-9999,-9999,53.96,-9999,38.07,-9999,16.47,-9999,29.9,-9999,-5.61,-9999,-10.6,-9999
1/06/02,9,359.55,-9999,256.01,-9999,3.18,-9999,77.17,-9999,5.57,-9999,0,-9999,-9999,-9999,877,-9999,-9999,-9999,185.21,-9999,50.32,-9999,34.68,-9999,114.5,-9999,-12.16,-9999,-10.47,-9999
1/06/02,10,478.95,-9999,264.72,-9999,4.32,-9999,74.31,-9999,5.96,-9999,0,-9999,-9999,-9999,877,-9999,-9999,-9999,283.18,-9999,60.77,-9999,53.32,-9999,203.2,-9999,-17.17,-9999,-9.79,-9999
1/06/02,11,569.55,-9999,270.51,-9999,5.22,-9999,72.29,-9999,5.72,-9999,0,-9999,-9999,-9999,878,-9999,-9999,-9999,363.52,-9999,70.73,-9999,63.11,-9999,180.3,-9999,-20.92,-9999,-7.21,-9999
1/06/02,12,566.55,-9999,275.57,-9999,6.03,-9999,70.53,-9999,5.21,-9999,0,-9999,-9999,-9999,877,-9999,-9999,-9999,362.36,-9999,68.82,-9999,96.76,-9999,219.1,-9999,-20.6,-9999,-2.65,-9999
1/06/02,13,542.13,-9999,276.67,-9999,6.52,-9999,70.4,-9999,4.81,-9999,0,-9999,-9999,-9999,878,-9999,-9999,-9999,363.21,-9999,66.1,-9999,78.14,-9999,194.7,-9999,-19.45,-9999,0.64,-9999
1/06/02,14,290.35,-9999,282.01,-9999,6.39,-9999,73.47,-9999,3.04,-9999,0,-9999,-9999,-9999,878,-9999,-9999,-9999,190.02,-9999,35.78,-9999,64,-9999,144.3,-9999,-8.63,-9999,2.86,-9999
1/06/02,15,110.83,-9999,285.26,-9999,6.06,-9999,75.28,-9999,3.29,-9999,0,-9999,-9999,-9999,878,-9999,-9999,-9999,37.17,-9999,16.57,-9999,33.5,-9999,16.27,-9999,-0.93,-9999,4.75,-9999
1/06/02,16,61.69,-9999,276.76,-9999,5.82,-9999,76.54,-9999,3.23,-9999,0,-9999,-9999,-9999,879,-9999,-9999,-9999,-26.24,-9999,17.85,-9999,25.87,-9999,-10.29,-9999,1.13,-9999,3.93,-9999
1/06/02,17,0,-9999,263.95,-9999,5.01,-9999,81.95,-9999,2.05,-9999,0,-9999,-9999,-9999,880,-9999,-9999,-9999,-44.57,-9999,0,-9999,-2.32,-9999,-10.25,-9999,3.69,-9999,1.21,-9999
1/06/02,18,0,-9999,263.92,-9999,4.41,-9999,87.32,-9999,2.75,-9999,0,-9999,-9999,-9999,880,-9999,-9999,-9999,-74.79,-9999,0,-9999,-1.73,-9999,-19.03,-9999,3.62,-9999,-1.11,-9999
1/06/02,19,0,-9999,262.35,-9999,3.86,-9999,88.19,-9999,3.48,-9999,0,-9999,-9999,-9999,880,-9999,-9999,-9999,-75.56,-9999,0,-9999,-0.71,-9999,-28.51,-9999,3.53,-9999,-3.47,-9999
1/06/02,20,0,-9999,261.66,-9999,3.72,-9999,84.17,-9999,3.42,-9999,0,-9999,-9999,-9999,880,-9999,-9999,-9999,-74.68,-9999,0,-9999,-0.84,-9999,-27.62,-9999,3.46,-9999,-5.76,-9999
1/06/02,21,0,-9999,260.69,-9999,3.57,-9999,83.7,-9999,3.81,-9999,0,-9999,-9999,-9999,881,-9999,-9999,-9999,-75.46,-9999,0,-9999,-0.18,-9999,-33.76,-9999,3.39,-9999,-7.55,-9999
1/06/02,22,0,-9999,257.98,-9999,3.16,-9999,86.34,-9999,3.65,-9999,0,-9999,-9999,-9999,881,-9999,-9999,-9999,-75.27,-9999,0,-9999,-0.57,-9999,-31.06,-9999,3.34,-9999,-8.71,-9999
1/06/02,23,0,-9999,256.57,-9999,3.1,-9999,85.57,-9999,2.24,-9999,0,-9999,-9999,-9999,882,-9999,-9999,-9999,-76.07,-9999,0,-9999,-2.33,-9999,-13.1,-9999,3.3,-9999,-9.34,-9999
2/06/02,0,0,-9999,258.62,-9999,3.45,-9999,84.25,-9999,2.01,-9999,0,-9999,-9999,-9999,882,-9999,-9999,-9999,-76.69,-9999,0,-9999,-2.73,-9999,-10.08,-9999,3.27,-9999,-9.83,-9999
2/06/02,1,0,-9999,260.13,-9999,3.81,-9999,81.74,-9999,2.42,-9999,0,-9999,-9999,-9999,882,-9999,-9999,-9999,-77.85,-9999,0,-9999,-2.76,-9999,-14.84,-9999,3.24,-9999,-10.25,-9999
2/06/02,2,0,-9999,263.66,-9999,4.58,-9999,78.73,-9999,2.22,-9999,0,-9999,-9999,-9999,882,-9999,-9999,-9999,-79.47,-9999,0,-9999,-3.36,-9999,-11.97,-9999,3.22,-9999,-10.56,-9999
2/06/02,3,0,-9999,262.59,-9999,5.11,-9999,70.27,-9999,1.79,-9999,0,-9999,-9999,-9999,882,-9999,-9999,-9999,-82.31,-9999,0,-9999,-3.8,-9999,-5.44,-9999,3.2,-9999,-10.84,-9999
2/06/02,4,0,-9999,273.57,-9999,5.01,-9999,71.18,-9999,3.91,-9999,0,-9999,-9999,-9999,882,-9999,-9999,-9999,-80.44,-9999,0,-9999,-0.86,-9999,-41.77,-9999,3.18,-9999,-11.05,-9999
